8,24,0.0,1.7777777777777777,0,1.164593622692954
8,24,-0.25,1.7777777777777777,0,1.1857463714245944
8,24,0.0,4.0,0,1.5685343153630904
8,24,-0.25,4.0,0,1.545252058928695
8,24,0.0,7.111111111111111,0,1.1128710940269326
8,24,-0.25,7.111111111111111,0,1.0885729407755433
8,24,0.0,16.0,0,0.04456014437591904
8,24,-0.25,16.0,0,0.0578276141682118
8,24,0.0,1.0,0,1.216652611467509
8,24,-0.25,1.0,0,1.2153618087872573
8,24,0.0,2.25,0,1.1895861548867042
8,24,-0.25,2.25,0,1.1817223331503657
8,24,0.0,4.0,0,1.5685343060772021
8,24,-0.25,4.0,0,1.5452520496885964
8,24,0.0,9.0,0,0.6157619872097523
8,24,-0.25,9.0,0,0.627523767322556
8,24,0.0,0.4444444444444444,0,1.1895861548866804
8,24,-0.25,0.4444444444444444,0,1.1817223331504174
8,24,0.0,1.0,0,1.216652611514684
8,24,-0.25,1.0,0,1.2153618084337068
8,24,0.0,1.7777777777777777,0,1.1645936255844052
8,24,-0.25,1.7777777777777777,0,1.1857463585043115
8,24,0.0,4.0,0,1.5685343184023142
8,24,-0.25,4.0,0,1.545252066362751
